-0.0003670000	-0.0001170000	0.0001301900	0.176618
0.0001510000	-0.0001660000	-0.0003403200	0.978428
-0.0002750000	-0.0003040000	-0.0000102700	0.206131
0.0002150000	-0.0003390000	0.0000837900	0.267409
-0.0003480000	0.0001280000	-0.0001752100	0.14987
0.0000540000	0.0003840000	0.0001546700	0.669434
0.0002230000	-0.0002330000	-0.0002664100	0.134397
-0.0000390000	0.0002190000	0.0003576600	0.104668
0.0001000000	0.0000820000	-0.0004033300	0.236405
-0.0002880000	0.0003150000	0.0000036100	0.140545
-0.0002660000	-0.0001230000	0.0003126200	0.171741
-0.0003710000	-0.0002110000	0.0000555800	0.334221
0.0004150000	-0.0001090000	0.0000471600	0.375322
-0.0002690000	0.0002290000	0.0002508000	0.376423
-0.0002130000	0.0003560000	0.0001276100	0.759422
-0.0000600000	-0.0003130000	-0.0002949100	0.228866
-0.0004020000	-0.0000720000	0.0001493200	0.703227
-0.0003670000	0.0001110000	-0.0002062400	0.227897
0.0000300000	0.0002540000	0.0003527800	0.723667
-0.0002290000	0.0003270000	0.0001823600	0.288437
-0.0000510000	-0.0000570000	-0.0004339300	0.296141
-0.0000440000	-0.0002610000	-0.0003593000	0.130919
-0.0003170000	0.0003010000	-0.0000974800	0.754281
-0.0000320000	0.0004160000	-0.0001644900	0.963665
0.0003030000	-0.0002860000	-0.0001790800	0.724654
-0.0001050000	0.0002670000	0.0003520400	0.997665
0.0002880000	-0.0001810000	-0.0003026000	0.0834257
0.0003670000	-0.0001900000	-0.0001943400	0.0819488
0.0001400000	-0.0002740000	-0.0003414500	0.247721
0.0001030000	-0.0000410000	0.0004474900	2.83403
-0.0000630000	0.0002210000	0.0004003700	0.467434
0.0000230000	-0.0002190000	-0.0004061500	0.415885
-0.0000890000	-0.0002460000	-0.0003827700	0.194366
-0.0000030000	0.0003320000	0.0003292800	0.423187
-0.0000620000	-0.0001220000	-0.0004502700	0.143005
-0.0002250000	-0.0003290000	-0.0002523400	0.496871
-0.0003740000	-0.0000600000	-0.0002917000	0.107801
0.0000610000	-0.0002810000	-0.0003827200	0.425421
-0.0002760000	-0.0001090000	-0.0003821600	0.652471
0.0002740000	-0.0001880000	-0.0003598600	0.67642
-0.0004540000	-0.0000080000	-0.0001840200	0.144417
0.0002250000	-0.0001200000	-0.0004197600	0.217556
-0.0001390000	0.0004640000	-0.0001099300	0.17748
-0.0003850000	-0.0002540000	0.0001857200	0.105707
0.0002890000	-0.0004060000	-0.0000069500	0.105322
0.0000520000	-0.0003390000	-0.0003657800	0.288349
-0.0003870000	0.0001880000	-0.0002626800	0.670175
0.0001820000	-0.0000290000	0.0004716900	0.358983
-0.0000690000	-0.0003320000	-0.0003789500	0.191106
-0.0003820000	-0.0002830000	-0.0001826300	0.229292
0.0000890000	0.0000050000	-0.0005039800	0.288568
0.0001300000	0.0004770000	-0.0001390900	9.77327
0.0001250000	-0.0004530000	0.0002111500	0.313483
-0.0003520000	-0.0003350000	0.0001870000	0.340026
-0.0002330000	-0.0003130000	-0.0003477300	0.488091
-0.0003970000	0.0001470000	-0.0003244400	0.517554
0.0004600000	-0.0001310000	-0.0002393000	0.224902
-0.0001420000	0.0003670000	-0.0003682700	0.104986
-0.0002030000	0.0001030000	-0.0004889300	0.183695
0.0002950000	-0.0002710000	0.0003615900	0.215022
0.0001200000	0.0004870000	-0.0002003900	0.186326
-0.0000550000	-0.0005100000	-0.0001708000	0.495295
0.0002040000	-0.0000930000	-0.0004923200	0.17826
0.0001850000	-0.0004910000	0.0001442100	0.318226
-0.0000750000	0.0005300000	-0.0001324100	0.307016
-0.0001280000	0.0002790000	-0.0004601400	0.306158
-0.0003350000	-0.0001290000	-0.0004211100	0.133526
0.0000000000	-0.0005590000	0.0000000000	352.194
0.0002320000	0.0001410000	-0.0004892200	0.106747
0.0005140000	0.0001770000	-0.0001370800	0.377474
0.0001020000	-0.0002840000	-0.0004747900	0.0652764
-0.0000350000	-0.0000300000	0.0005610100	0.634672
0.0002190000	-0.0000410000	-0.0005192700	0.360579
0.0001930000	0.0003700000	-0.0003821200	0.300405
-0.0000720000	-0.0003120000	0.0004672000	0.320865
0.0002130000	0.0005220000	0.0000782900	3.81266
0.0004390000	-0.0003270000	0.0001649100	0.208272
-0.0002990000	-0.0004790000	0.0000919100	0.206534
-0.0004570000	-0.0002070000	0.0002769600	0.330459
-0.0000180000	-0.0004090000	0.0004033700	0.132012
0.0001890000	-0.0005350000	-0.0001006000	0.265676
0.0001830000	-0.0004760000	-0.0002692800	0.433963
-0.0004650000	-0.0003370000	0.0000829900	0.208156
0.0003040000	-0.0003860000	0.0003137100	0.248364
-0.0000780000	0.0005770000	-0.0000319700	0.409959
0.0005420000	0.0001990000	0.0000877800	0.333484
0.0000250000	-0.0005400000	0.0002212800	2.95183
0.0001650000	0.0001530000	0.0005406500	0.890728
-0.0003110000	-0.0002450000	0.0004330800	0.232677
0.0005650000	-0.0001180000	-0.0001104100	1.62999
-0.0000960000	-0.0001020000	-0.0005729800	0.224437
0.0002710000	-0.0003620000	0.0003827700	0.135858
-0.0002350000	-0.0001720000	-0.0005169500	0.190271
-0.0000890000	0.0003450000	-0.0004763500	0.264183
0.0001170000	0.0002930000	-0.0005048300	0.498706
0.0003530000	0.0002220000	-0.0004254900	0.211432
-0.0001830000	-0.0004960000	0.0002754800	0.171217
-0.0004050000	0.0000620000	-0.0004347800	0.284899
0.0001240000	-0.0004910000	0.0003239000	0.135838
-0.0005950000	-0.0000130000	0.0000947000	0.348332
0.0000820000	-0.0004650000	-0.0003761500	0.0808115
0.0001580000	0.0005660000	-0.0001386600	0.867767
0.0000380000	-0.0005590000	0.0002275400	0.293026
-0.0000070000	-0.0001620000	-0.0005831000	0.399695
-0.0003090000	0.0000350000	0.0005193800	0.211573
-0.0002520000	-0.0000280000	0.0005513700	0.290909
-0.0000970000	-0.0003080000	0.0005142400	1.40943
0.0001330000	-0.0004410000	0.0003971400	0.68058
0.0002340000	-0.0001630000	0.0005373400	0.57532
0.0002340000	-0.0002640000	-0.0004964700	0.500969
-0.0005710000	-0.0002130000	-0.0000412000	0.772496
0.0003590000	-0.0003930000	-0.0003030500	0.139952
-0.0000220000	0.0003480000	-0.0005036800	1.09119
-0.0000750000	0.0002160000	-0.0005684900	0.6299
0.0004450000	-0.0004130000	0.0000876400	0.540224
-0.0003190000	-0.0000420000	-0.0005225800	0.177679
-0.0001120000	0.0002790000	-0.0005357000	0.233117
-0.0000210000	-0.0002050000	0.0005792200	0.80218
0.0000120000	-0.0004130000	-0.0004553800	0.335304
-0.0005540000	0.0002160000	-0.0001610600	0.312247
0.0005490000	0.0000720000	0.0002706300	0.190837
0.0002070000	-0.0001970000	0.0005497100	0.134035
0.0001370000	0.0004670000	-0.0003847200	0.172852
-0.0002670000	0.0003900000	0.0004021900	0.588451
0.0004020000	0.0000340000	-0.0004718400	0.167353
-0.0004120000	-0.0000180000	-0.0004641300	0.255859
-0.0001270000	-0.0005040000	0.0003397600	0.175524
0.0001280000	0.0000350000	0.0006089100	0.400058
0.0001280000	-0.0003030000	-0.0005300700	1.41344
-0.0001490000	0.0000780000	-0.0006008200	0.106494
0.0000090000	-0.0006240000	-0.0000685400	0.230899
-0.0002480000	-0.0004080000	0.0004079300	0.081577
0.0002750000	0.0005630000	-0.0000485100	0.465906
-0.0003610000	0.0004780000	0.0001923700	0.774507
0.0001130000	0.0002210000	0.0005790100	0.223879
0.0000880000	0.0005020000	-0.0003704400	0.286828
-0.0000620000	-0.0001810000	-0.0006028000	0.531335
0.0003890000	-0.0004160000	-0.0002752200	0.368884
-0.0001990000	0.0003510000	0.0004874500	0.229122
0.0004640000	-0.0004230000	0.0000849300	0.138002
0.0003180000	-0.0001920000	-0.0005133100	12.5936
-0.0004860000	-0.0000580000	-0.0004115400	0.3206
0.0001290000	-0.0005310000	-0.0003338700	0.226353
-0.0005870000	0.0001990000	0.0001615400	0.841828
-0.0001980000	-0.0006080000	-0.0000844200	0.135627
0.0001710000	-0.0004930000	0.0003824700	0.174116
-0.0005880000	-0.0001580000	0.0002201000	0.110761
-0.0000250000	0.0000520000	0.0006453900	1.15704
0.0000790000	0.0000980000	0.0006356800	0.134238
0.0004630000	0.0000860000	-0.0004483800	0.410028
0.0001810000	-0.0000160000	-0.0006251400	1.21506
0.0002280000	-0.0001360000	0.0005953500	0.410806
0.0005870000	0.0002580000	-0.0001263900	0.266088
0.0003920000	-0.0004800000	-0.0002123200	0.86992
0.0003980000	-0.0004720000	-0.0002280900	0.135697
0.0002150000	-0.0006240000	0.0000266900	0.106012
0.0002400000	0.0000020000	-0.0006172900	0.463298
-0.0003590000	0.0004620000	0.0003120300	0.140142
0.0002160000	0.0002380000	0.0005845000	0.176347
0.0003870000	0.0005010000	-0.0002114400	0.201096
-0.0005000000	-0.0004270000	0.0001151300	0.817736
-0.0000990000	-0.0004190000	0.0005109300	0.0845913
0.0006070000	0.0001680000	-0.0002250100	0.293991
0.0000520000	0.0003150000	0.0005916600	0.179482
0.0002230000	0.0006230000	0.0001327100	0.224666
0.0001780000	0.0003970000	-0.0005199400	1.29848
0.0000530000	0.0002110000	0.0006425300	0.254683
0.0000370000	0.0003090000	0.0006037400	0.137874
0.0003510000	-0.0004570000	0.0003618800	0.412139
-0.0000800000	0.0006600000	0.0001546500	0.569112
-0.0005280000	-0.0003040000	-0.0003089100	0.576676
-0.0000110000	0.0005220000	0.0004414100	0.222014
-0.0004180000	-0.0003610000	-0.0004061400	1.62919
-0.0005050000	-0.0001200000	-0.0004479000	0.226964
-0.0002460000	-0.0002190000	-0.0006017100	0.18138
-0.0006400000	-0.0000530000	0.0002513300	1.93144
-0.0002620000	-0.0003270000	0.0005482900	0.215478
0.0000870000	0.0006710000	0.0001384200	0.402095
0.0006570000	0.0001000000	0.0001887500	2.29298
-0.0006360000	0.0002680000	0.0000327800	0.227127
-0.0005510000	-0.0000520000	0.0004136900	0.142156
-0.0005780000	-0.0003690000	-0.0000971500	0.105651
0.0002030000	-0.0001460000	-0.0006459500	0.136169
-0.0005780000	-0.0003820000	-0.0000078000	0.0827929
0.0006290000	0.0002410000	0.0001658300	1.57211
-0.0000340000	-0.0006250000	-0.0002998000	0.175958
-0.0005350000	0.0004200000	-0.0001533300	0.310761
0.0000400000	-0.0003430000	-0.0006088000	0.314631
-0.0003670000	0.0004580000	-0.0003820500	0.0853057
0.0000520000	-0.0004560000	0.0005295400	0.174911
-0.0001130000	-0.0006300000	-0.0002860100	0.270076
0.0000470000	-0.0000420000	-0.0007006700	0.221028
-0.0003790000	0.0004440000	0.0003962300	0.298584
0.0006560000	0.0000210000	0.0002606000	0.105051
-0.0000810000	0.0006930000	0.0001090900	4.21563
0.0004510000	-0.0001240000	-0.0005295800	0.763951
0.0005080000	-0.0003110000	-0.0003815400	0.14167
0.0005780000	-0.0003680000	-0.0001780300	0.141714
-0.0002510000	-0.0005050000	-0.0004300200	0.400639
-0.0000610000	-0.0006270000	0.0003257400	0.136457
-0.0001430000	-0.0006830000	0.0001273000	0.237578
-0.0000840000	-0.0006640000	0.0002457100	0.0849587
0.0001440000	-0.0004620000	-0.0005247700	0.181334
-0.0002250000	-0.0000420000	0.0006765100	0.187267
0.0000950000	0.0000870000	-0.0007058800	0.17054
-0.0000930000	-0.0000630000	0.0007096800	0.574617
-0.0001180000	0.0003740000	0.0006039900	0.180468
-0.0002770000	-0.0005020000	-0.0004384100	0.174802
0.0006750000	0.0001910000	-0.0001702900	0.141456
0.0004820000	-0.0001140000	-0.0005256600	0.183473
-0.0006030000	0.0000910000	-0.0003871300	0.636123
0.0003370000	0.0004330000	-0.0004719600	0.215881
0.0003570000	0.0005860000	-0.0002318200	0.389066
-0.0003240000	-0.0001020000	0.0006408900	0.309981
-0.0006520000	-0.0003190000	0.0000049800	0.57996
-0.0004030000	0.0004960000	-0.0003465200	0.172204
0.0000320000	0.0006430000	-0.0003377100	0.137978
-0.0000760000	-0.0005910000	0.0004176600	0.171012
0.0001720000	0.0000450000	-0.0007057600	0.177732
0.0001260000	-0.0006530000	-0.0002967700	0.460261
-0.0000190000	0.0003060000	-0.0006624800	0.105312
-0.0004980000	0.0004760000	-0.0002458600	0.17043
-0.0000660000	-0.0006420000	-0.0003471900	0.339713
0.0005120000	0.0002740000	-0.0004490900	0.13168
-0.0000370000	0.0007050000	0.0002025600	0.488503
0.0003110000	-0.0006550000	-0.0001252300	0.350786
-0.0007310000	0.0000230000	0.0000918900	0.138348
-0.0004590000	-0.0002290000	0.0005314400	0.159943
0.0001130000	0.0002080000	0.0007001500	0.167962
0.0002330000	-0.0004230000	0.0005635100	0.233731
0.0003850000	-0.0000870000	0.0006287400	0.400299
0.0007160000	0.0002000000	-0.0000705400	0.689167
0.0002350000	-0.0006140000	0.0003542500	16.4393
0.0003640000	-0.0006080000	0.0002365200	0.108329
0.0001770000	0.0007080000	0.0001636000	1.03511
-0.0004380000	-0.0003050000	0.0005243000	1.826
-0.0005760000	0.0004110000	0.0002432400	1.05812
0.0003420000	0.0004700000	-0.0004737600	1.08808
0.0000610000	-0.0003990000	0.0006356600	0.306092
0.0006000000	0.0003960000	0.0002275100	2.11134
-0.0004700000	-0.0004940000	-0.0003225100	0.0848988
0.0002100000	-0.0007050000	-0.0001709000	0.23004
-0.0005150000	0.0003460000	0.0004308100	0.98957
-0.0003010000	-0.0006090000	0.0003313700	0.246335
-0.0001750000	-0.0006760000	0.0002908200	0.261405
0.0002800000	-0.0004160000	-0.0005676900	0.159112
-0.0005380000	-0.0000410000	0.0005321200	1.19742
-0.0004880000	0.0003480000	0.0004684400	0.374678
0.0001440000	-0.0006340000	0.0003959000	4.03236
-0.0006360000	0.0002070000	0.0003657200	0.619014
-0.0004160000	-0.0001740000	-0.0006159100	0.168695
0.0005570000	0.0005230000	0.0000023700	0.13085
0.0000430000	0.0005940000	0.0004791200	0.492696
0.0004170000	0.0003910000	-0.0005076500	0.282664
0.0004180000	-0.0006210000	-0.0001625000	0.168577
-0.0001140000	-0.0005150000	0.0005566500	0.227044
-0.0004340000	0.0002870000	-0.0005664800	1.96663
-0.0002040000	0.0006440000	0.0003699100	0.228308
-0.0001220000	0.0002000000	0.0007342300	0.823156
-0.0001270000	0.0007180000	0.0002501700	0.165084
-0.0002400000	-0.0005480000	-0.0004882100	1.0256
-0.0006060000	0.0004630000	0.0001230800	0.35197
-0.0002340000	-0.0007030000	-0.0002186200	0.107209
-0.0002220000	0.0007030000	0.0002328600	0.239391
0.0005680000	-0.0004360000	-0.0002920700	1.19453
-0.0005540000	0.0002610000	-0.0004744500	0.858845
0.0004530000	-0.0006150000	0.0001294900	1.97008
0.0000200000	-0.0007760000	-0.0000576200	0.352094
-0.0003440000	-0.0007000000	0.0000647400	0.31755
-0.0002710000	-0.0006280000	-0.0003925000	0.169177
-0.0003340000	0.0007070000	0.0001051500	0.169904
0.0006720000	-0.0002690000	0.0003153600	0.17801
0.0004630000	0.0001150000	-0.0006296500	4.84244
-0.0000380000	-0.0007620000	0.0002100700	0.104637
0.0006390000	-0.0004630000	-0.0000696700	0.233916
-0.0003220000	0.0007240000	-0.0000148100	0.508321
0.0006510000	0.0004240000	-0.0001699200	0.291889
-0.0001400000	-0.0005120000	-0.0005929900	0.142162
0.0004030000	0.0006550000	0.0002070000	0.36353
-0.0000980000	0.0002270000	-0.0007605300	0.35308
-0.0000050000	-0.0007370000	-0.0003122800	0.387539
0.0005850000	-0.0003450000	-0.0004271700	0.176466
0.0006180000	-0.0001470000	-0.0004926800	0.133563
-0.0004630000	-0.0000060000	0.0006571800	1.71176
-0.0001400000	-0.0007710000	0.0001814000	0.212935
-0.0000530000	-0.0005580000	-0.0005779300	0.557926
-0.0002360000	-0.0006900000	-0.0003432200	1.02734
-0.0001410000	-0.0005480000	-0.0005739900	0.225057
0.0007400000	-0.0000570000	0.0003147800	0.651289
0.0003800000	0.0001190000	-0.0007010700	0.406843
-0.0006580000	0.0004020000	0.0002398800	0.173589
-0.0003050000	-0.0003810000	0.0006474500	0.13223
-0.0007080000	0.0001480000	-0.0003672200	0.473047
0.0004820000	0.0006550000	0.0000333000	0.770663
0.0001680000	-0.0005260000	-0.0005988100	0.28251
0.0005370000	-0.0006130000	-0.0000256200	0.172803
-0.0003880000	-0.0002250000	-0.0006821100	0.945551
0.0007730000	-0.0002140000	-0.0001526000	0.20726
-0.0001040000	0.0008090000	0.0000481500	0.217632
0.0005440000	0.0005720000	-0.0002115300	0.526888
0.0005130000	0.0001810000	0.0006102900	0.358515
-0.0002570000	0.0003880000	0.0006724000	0.302676
0.0004200000	-0.0003310000	-0.0006207900	1.21976
0.0000300000	0.0002860000	-0.0007696100	0.655699
-0.0003290000	0.0001560000	-0.0007380500	0.169159
-0.0003580000	0.0001080000	0.0007332600	0.369386
0.0003320000	0.0004330000	-0.0006194500	0.461275
-0.0003000000	0.0001430000	-0.0007559900	0.169138
0.0005740000	-0.0005920000	0.0000636100	0.33237
-0.0004170000	-0.0005340000	0.0004760600	0.2496
0.0008140000	0.0000290000	0.0001547300	0.308224
0.0001040000	0.0003310000	-0.0007530400	0.39036
0.0005960000	0.0001970000	-0.0005451000	0.0827228
0.0004790000	-0.0000660000	-0.0006784900	0.229356
-0.0005160000	-0.0004560000	0.0004729200	0.658287
0.0000710000	-0.0005170000	0.0006554300	0.481133
-0.0001530000	0.0005810000	-0.0005839800	0.314606
0.0002360000	-0.0007970000	-0.0001080800	0.13607
-0.0000880000	-0.0006940000	0.0004635700	0.300196
-0.0002220000	-0.0003300000	0.0007400500	0.176507
0.0005920000	-0.0005930000	0.0000771100	0.246057
0.0000920000	-0.0001010000	-0.0008315800	0.359584
-0.0002950000	-0.0006440000	-0.0004572600	0.17422
0.0004280000	0.0002580000	0.0006791200	0.176191
-0.0002380000	0.0008010000	-0.0001128100	0.524659
0.0002220000	0.0003720000	0.0007248100	2.85027
-0.0006800000	-0.0000360000	-0.0005009000	0.418055
0.0008190000	0.0000060000	-0.0002100800	0.87621
-0.0004620000	0.0004460000	-0.0005517900	0.957386
0.0005660000	0.0005340000	-0.0003352500	0.238859
-0.0002060000	-0.0004280000	0.0007025600	0.327576
-0.0008110000	-0.0002040000	-0.0001500300	0.108629
0.0007030000	-0.0004490000	0.0001693100	1.02788
0.0002440000	-0.0006960000	-0.0004260600	0.240393
0.0004490000	-0.0006250000	-0.0003658700	1.0798
-0.0007270000	-0.0004360000	0.0000985000	0.233296
-0.0001750000	-0.0004820000	0.0006869000	0.71855
0.0004120000	-0.0003030000	-0.0006881900	0.130484
0.0002000000	-0.0007860000	-0.0002781700	0.186561
0.0003590000	-0.0001660000	-0.0007623200	0.219134
-0.0003790000	-0.0000830000	-0.0007664900	1.17369
0.0001090000	-0.0008270000	0.0002107600	0.887909
-0.0005670000	0.0004970000	-0.0004207200	1.71417
0.0008520000	-0.0000290000	0.0001393000	0.246865
-0.0000290000	-0.0008580000	-0.0000962100	0.137311
0.0001780000	-0.0008390000	0.0001111100	0.276585
0.0005340000	0.0003750000	-0.0005678900	0.202915
-0.0008640000	-0.0000790000	-0.0000093800	0.381601
-0.0000450000	-0.0004500000	0.0007413100	0.27838
-0.0002010000	0.0001550000	-0.0008306800	0.207391
0.0005260000	0.0000790000	0.0006877000	0.226976
0.0004060000	0.0000350000	-0.0007683100	0.444493
-0.0000880000	0.0000740000	0.0008624400	0.104117
-0.0000580000	0.0002550000	-0.0008302400	0.176487
0.0006280000	-0.0006010000	-0.0000462400	0.318474
0.0002410000	0.0007880000	-0.0002824600	0.101727
-0.0000020000	-0.0003480000	0.0007987800	0.232749
0.0007080000	-0.0000370000	-0.0005065300	0.51773
0.0003880000	-0.0006670000	0.0004047800	1.60349
-0.0001410000	0.0000340000	-0.0008600700	0.106291
0.0000030000	-0.0007510000	0.0004470900	0.161155
0.0000140000	-0.0006370000	-0.0005984200	0.17
0.0004720000	0.0005550000	-0.0004836000	0.160953
0.0001310000	-0.0008380000	-0.0002134300	0.280228
0.0002520000	-0.0003680000	-0.0007530800	0.355986
0.0007170000	0.0001510000	-0.0004825200	2.69597
0.0006930000	0.0002350000	0.0004851300	0.462161
-0.0004520000	-0.0006680000	-0.0003487600	0.211204
0.0000690000	0.0008160000	-0.0003201000	0.215965
-0.0004710000	0.0004920000	0.0005573100	1.00461
-0.0007220000	0.0003520000	0.0003603400	0.309998
-0.0002150000	-0.0007460000	0.0004193500	0.632343
-0.0007700000	-0.0003900000	-0.0001855400	4.50753
-0.0004870000	0.0001980000	0.0007127000	0.816817
0.0003120000	-0.0006430000	-0.0005255100	0.359048
0.0001000000	-0.0008790000	0.0000676000	0.995548
-0.0000110000	0.0001480000	0.0008749700	0.286174
0.0000790000	0.0007160000	-0.0005185800	0.240584
-0.0000540000	0.0001620000	0.0008717900	0.299447
0.0007180000	-0.0000430000	0.0005231700	0.987481
-0.0001950000	-0.0004240000	0.0007575900	0.185056
0.0006120000	-0.0006400000	-0.0000907600	0.175511
0.0000690000	-0.0003670000	-0.0008086700	0.170831
-0.0008430000	0.0000540000	0.0002850100	1.54532
-0.0002020000	-0.0008650000	-0.0000813400	1.05992
-0.0001830000	0.0006390000	0.0005962800	0.48736
0.0004170000	-0.0003340000	0.0007155100	0.713781
-0.0006270000	0.0005170000	-0.0003727500	0.601153
0.0002320000	-0.0006880000	-0.0005224100	0.436453
-0.0002460000	0.0001380000	-0.0008492000	0.239898
0.0002510000	-0.0003270000	0.0007951200	0.136696
0.0001960000	-0.0008620000	-0.0001499500	1.11589
0.0004880000	-0.0001980000	0.0007257300	0.128628
0.0004650000	0.0000460000	-0.0007680200	0.183594
0.0006230000	0.0004260000	-0.0004892500	1.28006
0.0001310000	0.0004440000	0.0007717500	0.215274
-0.0008090000	-0.0000430000	0.0003921500	0.374117
-0.0000470000	0.0001580000	0.0008854000	0.378128
0.0005060000	-0.0005970000	-0.0004462700	0.141816
-0.0008760000	0.0001540000	-0.0001565600	0.308846
-0.0005960000	-0.0001460000	-0.0006645000	0.667113
-0.0003720000	-0.0008020000	-0.0002002400	0.138585
0.0007650000	-0.0004830000	-0.0000646400	0.170592
-0.0003620000	-0.0005640000	0.0006116700	0.22053
0.0005260000	0.0007170000	0.0001953200	0.168019
0.0005240000	-0.0006020000	-0.0004396900	0.136248
0.0004790000	-0.0001120000	-0.0007683800	0.705268
-0.0001470000	0.0007010000	0.0005653200	0.586314
0.0004960000	0.0004040000	-0.0006508900	0.131536
-0.0005330000	-0.0004920000	0.0005573600	2.60809
0.0002280000	-0.0000720000	-0.0008830400	0.213318
-0.0001220000	-0.0007380000	-0.0005267000	0.714356
-0.0001400000	-0.0004710000	0.0007728000	0.374223
0.0000160000	0.0003120000	0.0008613900	0.943168
-0.0001080000	-0.0006840000	0.0006029200	0.196409
0.0008330000	0.0002770000	-0.0002733200	0.568934
-0.0006970000	0.0003860000	0.0004602400	0.364451
-0.0000230000	-0.0005030000	0.0007715000	0.596124
0.0000970000	0.0009170000	0.0000225600	0.310062
0.0003600000	0.0008360000	0.0001499700	0.826249
-0.0001080000	-0.0008650000	-0.0003036300	1.45768
-0.0000930000	-0.0008190000	0.0004166200	0.174073
0.0001100000	-0.0006490000	0.0006494200	3.59515
-0.0005960000	0.0002910000	0.0006462700	0.323709
0.0001720000	0.0004820000	-0.0007723100	0.17223
-0.0001050000	0.0007870000	0.0004813900	4.76859
0.0007760000	-0.0000360000	0.0005111900	0.266022
-0.0005500000	-0.0007170000	0.0002253100	1.1366
0.0001750000	-0.0006330000	-0.0006617000	0.0650136
-0.0005400000	0.0001680000	-0.0007412500	0.183337
0.0000580000	-0.0009250000	-0.0001047400	0.410837
-0.0001150000	-0.0009240000	-0.0000843100	0.21279
0.0006870000	0.0005650000	-0.0002882000	0.179281
-0.0001850000	-0.0006420000	0.0006562200	0.406146
-0.0006520000	-0.0003140000	-0.0005950800	0.236742
-0.0002610000	-0.0008010000	0.0004164400	0.254732
0.0002590000	-0.0003640000	0.0008270900	0.10712
0.0002540000	0.0008140000	-0.0003975000	1.14243
0.0004590000	-0.0006250000	-0.0005346000	0.174347
0.0002750000	0.0007580000	-0.0004874000	0.428006
0.0000880000	0.0009160000	-0.0002250100	1.25394
-0.0003380000	-0.0003170000	-0.0008270800	0.176738
-0.0006190000	-0.0001810000	0.0006949500	0.307913
0.0004160000	0.0002240000	-0.0008223200	0.617553
0.0004420000	-0.0008280000	0.0001509000	1.51465
0.0008290000	-0.0002880000	0.0003656000	1.2153
0.0005410000	0.0000090000	-0.0007825500	1.60101
-0.0003580000	0.0001860000	-0.0008621900	0.102634
0.0003710000	-0.0003070000	-0.0008212900	0.307714
0.0002480000	-0.0008800000	-0.0002663400	0.137051
-0.0004220000	-0.0005540000	0.0006506900	0.143517
-0.0008330000	0.0004030000	0.0002311000	0.363603
-0.0001770000	-0.0005070000	0.0007896500	0.860678
0.0007560000	-0.0005850000	-0.0000105300	3.12884
-0.0007510000	0.0000310000	-0.0005928200	0.520181
0.0005510000	0.0005050000	-0.0006003600	0.285022
-0.0006490000	-0.0003430000	-0.0006169000	0.174676
0.0002150000	-0.0000350000	-0.0009338700	0.178131
0.0001800000	-0.0004970000	0.0008006500	0.145189
0.0001950000	-0.0005200000	0.0007824300	0.323306
0.0001810000	-0.0004930000	0.0008041400	0.17779
-0.0000460000	-0.0009290000	-0.0002415200	0.19162
